date,open,high,low,close
2017-08-09T11:10:00+03:00,1268.24,1268.77,1267.93,1268.08
2017-08-09T11:05:00+03:00,1267.4,1268.61,1267.18,1268.25
2017-08-09T11:00:00+03:00,1267.64,1267.93,1267.24,1267.39
2017-08-09T10:55:00+03:00,1267.46,1267.72,1267.12,1267.65
2017-08-09T10:50:00+03:00,1267.42,1267.72,1267.27,1267.45
2017-08-09T10:45:00+03:00,1267.57,1267.72,1267.44,1267.46
2017-08-09T10:40:00+03:00,1267.07,1267.67,1267.07,1267.56
2017-08-09T10:35:00+03:00,1267.03,1267.51,1266.96,1267.15
2017-08-09T10:30:00+03:00,1266.95,1267.27,1266.57,1267.04
2017-08-09T10:25:00+03:00,1267.37,1267.69,1266.81,1266.94
2017-08-09T10:20:00+03:00,1268.34,1268.45,1267.37,1267.43
2017-08-09T10:15:00+03:00,1267.73,1268.71,1267.69,1268.35
2017-08-09T10:10:00+03:00,1267.93,1268.5,1267.63,1267.79
2017-08-09T10:05:00+03:00,1268.14,1268.34,1267.86,1267.95
2017-08-09T10:00:00+03:00,1266.12,1268.46,1266.12,1268.15
2017-08-09T09:55:00+03:00,1265.43,1266.19,1265.15,1266.05
2017-08-09T09:50:00+03:00,1265.43,1265.74,1265.33,1265.45
2017-08-09T09:45:00+03:00,1265.42,1265.52,1265.13,1265.51
2017-08-09T09:40:00+03:00,1265.08,1265.39,1265.04,1265.39
2017-08-09T09:35:00+03:00,1265.19,1265.37,1265.11,1265.13
2017-08-09T09:30:00+03:00,1265.18,1265.3,1265.01,1265.22
2017-08-09T09:25:00+03:00,1265.49,1265.54,1265.12,1265.16
2017-08-09T09:20:00+03:00,1265.47,1265.53,1265.21,1265.43
2017-08-09T09:15:00+03:00,1265.18,1265.68,1264.97,1265.49
2017-08-09T09:10:00+03:00,1264.99,1265.29,1264.93,1265.16
2017-08-09T09:05:00+03:00,1264.68,1265.13,1264.3,1265.01
2017-08-09T09:00:00+03:00,1264.95,1265.28,1264.57,1264.65
2017-08-09T08:55:00+03:00,1264.23,1264.89,1264.18,1264.88
2017-08-09T08:50:00+03:00,1264.4,1264.48,1264.19,1264.22
2017-08-09T08:45:00+03:00,1264.22,1264.42,1264.2,1264.39
2017-08-09T08:40:00+03:00,1264.49,1264.51,1264.12,1264.2
2017-08-09T08:35:00+03:00,1264.89,1265.01,1264.19,1264.42
2017-08-09T08:30:00+03:00,1264.7,1265.1,1264.69,1264.88
2017-08-09T08:25:00+03:00,1264.59,1264.7,1264.57,1264.69
2017-08-09T08:20:00+03:00,1264.41,1264.6,1264.32,1264.57
2017-08-09T08:15:00+03:00,1264.26,1264.46,1264.22,1264.4
2017-08-09T08:10:00+03:00,1264.12,1264.46,1264.11,1264.27
2017-08-09T08:05:00+03:00,1264.46,1264.5,1264.11,1264.19
2017-08-09T08:00:00+03:00,1264.23,1264.59,1264.21,1264.52
2017-08-09T07:55:00+03:00,1264.26,1264.44,1264.25,1264.32
2017-08-09T07:50:00+03:00,1264.36,1264.4,1264.24,1264.25
2017-08-09T07:45:00+03:00,1264.62,1264.62,1264.26,1264.34
2017-08-09T07:40:00+03:00,1264.53,1264.65,1264.45,1264.61
2017-08-09T07:35:00+03:00,1264.54,1264.61,1264.41,1264.52
2017-08-09T07:30:00+03:00,1264.69,1264.73,1264.45,1264.52
2017-08-09T07:25:00+03:00,1264.89,1264.89,1264.64,1264.72
2017-08-09T07:20:00+03:00,1264.63,1264.91,1264.53,1264.9
2017-08-09T07:15:00+03:00,1264.84,1264.92,1264.62,1264.62
2017-08-09T07:10:00+03:00,1264.85,1264.92,1264.81,1264.82
2017-08-09T07:05:00+03:00,1264.85,1264.9,1264.63,1264.87
2017-08-09T07:00:00+03:00,1264.83,1264.9,1264.73,1264.88
2017-08-09T06:55:00+03:00,1264.6,1265.09,1264.6,1264.81
2017-08-09T06:50:00+03:00,1264.61,1264.65,1264.41,1264.61
2017-08-09T06:45:00+03:00,1264.82,1265.03,1264.49,1264.58
2017-08-09T06:40:00+03:00,1264.7,1264.93,1264.42,1264.81
2017-08-09T06:35:00+03:00,1264.41,1264.73,1264.23,1264.73
2017-08-09T06:30:00+03:00,1264.44,1264.45,1264,1264.42
2017-08-09T06:25:00+03:00,1264.32,1264.55,1264.32,1264.5
2017-08-09T06:20:00+03:00,1264.42,1264.62,1264.31,1264.33
2017-08-09T06:15:00+03:00,1264.72,1264.79,1264.41,1264.43
2017-08-09T06:10:00+03:00,1264.79,1264.79,1264.64,1264.7
2017-08-09T06:05:00+03:00,1264.6,1264.89,1264.53,1264.81
2017-08-09T06:00:00+03:00,1264.64,1264.8,1264.53,1264.62
2017-08-09T05:55:00+03:00,1264.49,1264.71,1264.36,1264.62
2017-08-09T05:50:00+03:00,1264.34,1264.57,1264.34,1264.54
2017-08-09T05:45:00+03:00,1264.64,1264.87,1264.25,1264.35
2017-08-09T05:40:00+03:00,1265.12,1265.14,1264.61,1264.63
2017-08-09T05:35:00+03:00,1264.42,1265.14,1264.4,1265.13
2017-08-09T05:30:00+03:00,1264.39,1264.51,1264.08,1264.5
2017-08-09T05:25:00+03:00,1264.55,1264.8,1264.26,1264.37
2017-08-09T05:20:00+03:00,1264.24,1264.41,1264.2,1264.39
2017-08-09T05:15:00+03:00,1264.29,1264.47,1264.11,1264.2
2017-08-09T05:10:00+03:00,1264.74,1264.8,1264.19,1264.31
2017-08-09T05:05:00+03:00,1264.92,1265.1,1264.72,1264.73
2017-08-09T05:00:00+03:00,1264.77,1265.38,1264.77,1264.99
2017-08-09T04:55:00+03:00,1264.48,1264.77,1264.37,1264.67
2017-08-09T04:50:00+03:00,1263.68,1264.7,1263.58,1264.47
2017-08-09T04:45:00+03:00,1263.52,1263.99,1263.31,1263.69
2017-08-09T04:40:00+03:00,1263.59,1263.8,1263.45,1263.5
2017-08-09T04:35:00+03:00,1263.71,1263.94,1263.52,1263.54
2017-08-09T04:30:00+03:00,1264.35,1264.39,1263.69,1263.69
2017-08-09T04:25:00+03:00,1264.55,1264.55,1264.09,1264.32
2017-08-09T04:20:00+03:00,1264.28,1264.7,1264.22,1264.62
2017-08-09T04:15:00+03:00,1263.92,1264.9,1263.91,1264.29
2017-08-09T04:10:00+03:00,1263.84,1264.02,1263.34,1263.9
2017-08-09T04:05:00+03:00,1264.26,1264.58,1263.62,1263.85
2017-08-09T04:00:00+03:00,1265.69,1266.27,1264.23,1264.29
2017-08-09T03:55:00+03:00,1265.57,1265.85,1265.37,1265.64
2017-08-09T03:50:00+03:00,1264.19,1266.8,1264.09,1265.55
2017-08-09T03:45:00+03:00,1263.49,1264.24,1263.46,1264.18
2017-08-09T03:40:00+03:00,1263.72,1263.78,1263.4,1263.48
2017-08-09T03:35:00+03:00,1263.56,1264.25,1263.26,1263.7
2017-08-09T03:30:00+03:00,1262.62,1263.59,1262.52,1263.58
2017-08-09T03:25:00+03:00,1262.49,1262.78,1262.3,1262.61
2017-08-09T03:20:00+03:00,1262.25,1262.59,1262.11,1262.46
2017-08-09T03:15:00+03:00,1262.53,1262.65,1262.03,1262.24
2017-08-09T03:10:00+03:00,1262.49,1262.67,1262.15,1262.52
2017-08-09T03:05:00+03:00,1261.86,1262.69,1261.86,1262.5
2017-08-09T03:00:00+03:00,1261.7,1261.87,1261.04,1261.87
2017-08-09T02:55:00+03:00,1261.7,1261.85,1261.62,1261.72
2017-08-09T02:50:00+03:00,1261.85,1262.25,1261.73,1261.73
2017-08-09T02:45:00+03:00,1262.15,1262.37,1261.87,1261.87
2017-08-09T02:40:00+03:00,1261.85,1262.22,1261.84,1262.16
2017-08-09T02:35:00+03:00,1261.84,1261.88,1261.63,1261.86
2017-08-09T02:30:00+03:00,1261.59,1262.01,1261.59,1261.86
2017-08-09T02:25:00+03:00,1261.64,1261.76,1261.55,1261.6
2017-08-09T02:20:00+03:00,1261.75,1262.02,1261.63,1261.63
2017-08-09T02:15:00+03:00,1261.55,1261.78,1261.5,1261.73
2017-08-09T02:10:00+03:00,1261.56,1261.59,1261.42,1261.54
2017-08-09T02:05:00+03:00,1261.76,1261.97,1261.46,1261.55
2017-08-09T02:00:00+03:00,1261.85,1262.1,1261.77,1261.78
2017-08-09T01:55:00+03:00,1262.12,1262.24,1261.76,1261.84
2017-08-09T01:50:00+03:00,1262.02,1262.18,1261.94,1262.13
2017-08-09T01:45:00+03:00,1262.17,1262.4,1262.01,1262.04
2017-08-09T01:40:00+03:00,1261.84,1262.26,1261.84,1262.18
2017-08-09T01:35:00+03:00,1261.98,1262.19,1261.83,1261.87
2017-08-09T01:30:00+03:00,1261.71,1262.02,1261.7,1261.99
2017-08-09T01:25:00+03:00,1261.31,1261.78,1261.3,1261.68
2017-08-09T01:20:00+03:00,1261.49,1261.5,1261.11,1261.3
2017-08-09T01:15:00+03:00,1261.11,1261.56,1260.97,1261.48
2017-08-09T01:10:00+03:00,1260.66,1261.19,1260.63,1261.17
2017-08-09T01:05:00+03:00,1260.85,1261.69,1260.67,1260.67
2017-08-09T01:00:00+03:00,1260.34,1261.73,1260.29,1260.88
2017-08-08T23:50:00+03:00,1260.52,1261.23,1260.4,1260.7
2017-08-08T23:45:00+03:00,1260.55,1261.37,1260.45,1260.5
2017-08-08T23:40:00+03:00,1260.37,1260.85,1260.01,1260.47
2017-08-08T23:35:00+03:00,1260.25,1260.32,1259.8,1260.32
2017-08-08T23:30:00+03:00,1260.03,1260.29,1259.96,1260.28
2017-08-08T23:25:00+03:00,1260.25,1260.25,1259.92,1259.96
2017-08-08T23:20:00+03:00,1259.97,1260.78,1259.91,1260.28
2017-08-08T23:15:00+03:00,1259.91,1259.99,1259.59,1259.99
2017-08-08T23:10:00+03:00,1260.19,1260.37,1260.01,1260.02
2017-08-08T23:05:00+03:00,1260.22,1260.39,1260.01,1260.21
2017-08-08T23:00:00+03:00,1260.82,1261.2,1260.12,1260.24
2017-08-08T22:55:00+03:00,1259.35,1262.43,1259.28,1260.81
2017-08-08T22:50:00+03:00,1258.26,1259.6,1258.26,1259.36
2017-08-08T22:45:00+03:00,1257.08,1258.15,1256.99,1258.14
2017-08-08T22:40:00+03:00,1256.41,1257.1,1256.38,1257.09
2017-08-08T22:35:00+03:00,1256.58,1257.3,1256.32,1256.43
2017-08-08T22:30:00+03:00,1254.56,1257.02,1254.56,1256.55
2017-08-08T22:25:00+03:00,1254.3,1254.91,1253.7,1254.55
2017-08-08T22:20:00+03:00,1254.62,1254.82,1253.99,1254.34
2017-08-08T22:15:00+03:00,1255.31,1255.34,1254.64,1254.65
2017-08-08T22:10:00+03:00,1255.29,1255.38,1255.18,1255.3
2017-08-08T22:05:00+03:00,1255.41,1255.7,1255.12,1255.3
2017-08-08T22:00:00+03:00,1255.81,1255.82,1255.16,1255.4
2017-08-08T21:55:00+03:00,1255.41,1255.92,1255.34,1255.82
2017-08-08T21:50:00+03:00,1255.34,1255.6,1255.34,1255.42
2017-08-08T21:45:00+03:00,1255.47,1255.64,1255.32,1255.33
2017-08-08T21:40:00+03:00,1255.87,1256.18,1255.31,1255.45
2017-08-08T21:35:00+03:00,1255.59,1255.95,1255.55,1255.86
2017-08-08T21:30:00+03:00,1255.79,1255.87,1255.58,1255.58
2017-08-08T21:25:00+03:00,1255.6,1255.96,1255.39,1255.8
2017-08-08T21:20:00+03:00,1255.7,1255.84,1255.4,1255.61
2017-08-08T21:15:00+03:00,1255.58,1255.93,1255.5,1255.71
2017-08-08T21:10:00+03:00,1255.83,1255.94,1255.4,1255.59
2017-08-08T21:05:00+03:00,1256.02,1256.06,1255.69,1255.85
2017-08-08T21:00:00+03:00,1256.31,1256.4,1255.74,1255.99
2017-08-08T20:55:00+03:00,1256.28,1256.51,1256.19,1256.32
2017-08-08T20:50:00+03:00,1256.45,1256.45,1256.2,1256.3
2017-08-08T20:45:00+03:00,1256.25,1256.51,1256.06,1256.44
2017-08-08T20:40:00+03:00,1256.78,1256.78,1255.91,1256.27
2017-08-08T20:35:00+03:00,1257.07,1257.2,1256.76,1256.77
2017-08-08T20:30:00+03:00,1256.73,1257.59,1256.72,1257.05
2017-08-08T20:25:00+03:00,1256.62,1256.95,1256.32,1256.74
2017-08-08T20:20:00+03:00,1257.05,1257.05,1256.44,1256.59
2017-08-08T20:15:00+03:00,1257.26,1257.4,1256.71,1257.09
2017-08-08T20:10:00+03:00,1257.92,1258.02,1257.24,1257.25
2017-08-08T20:05:00+03:00,1256.86,1258.29,1256.83,1257.91
2017-08-08T20:00:00+03:00,1256.18,1257.09,1256.1,1256.84
2017-08-08T19:55:00+03:00,1255.81,1256.15,1255.71,1256.1
2017-08-08T19:50:00+03:00,1255.65,1255.83,1255.48,1255.77
2017-08-08T19:45:00+03:00,1255.58,1256.12,1255.51,1255.7
2017-08-08T19:40:00+03:00,1255.55,1255.74,1255.38,1255.63
2017-08-08T19:35:00+03:00,1255.81,1255.81,1255.38,1255.53
2017-08-08T19:30:00+03:00,1256.28,1256.32,1255.65,1255.85
2017-08-08T19:25:00+03:00,1255.92,1256.59,1255.92,1256.26
2017-08-08T19:20:00+03:00,1255.42,1256.21,1255.02,1255.93
2017-08-08T19:15:00+03:00,1254.59,1255.43,1254.3,1255.41
2017-08-08T19:10:00+03:00,1254.03,1254.63,1253.66,1254.63
2017-08-08T19:05:00+03:00,1254.23,1254.51,1253.93,1254
2017-08-08T19:00:00+03:00,1253.28,1254.68,1253.16,1254.25
2017-08-08T18:55:00+03:00,1253.49,1253.54,1252.45,1253.27
2017-08-08T18:50:00+03:00,1253.49,1253.79,1253.43,1253.52
2017-08-08T18:45:00+03:00,1253.75,1254.08,1253.46,1253.48
2017-08-08T18:40:00+03:00,1253.54,1253.84,1253.51,1253.76
2017-08-08T18:35:00+03:00,1253.17,1253.65,1253.03,1253.63
2017-08-08T18:30:00+03:00,1253.47,1253.65,1253.14,1253.22
2017-08-08T18:25:00+03:00,1253.95,1254,1253.27,1253.46
2017-08-08T18:20:00+03:00,1253.55,1254.03,1253.26,1253.94
2017-08-08T18:15:00+03:00,1253.93,1254.01,1253.22,1253.56
2017-08-08T18:10:00+03:00,1252.92,1254.12,1252.86,1253.95
2017-08-08T18:05:00+03:00,1253.07,1253.25,1252.57,1252.98
2017-08-08T18:00:00+03:00,1253.45,1253.46,1251.47,1253.13
2017-08-08T17:55:00+03:00,1253.37,1253.63,1252.8,1253.5
2017-08-08T17:50:00+03:00,1253.12,1253.88,1252.67,1253.38
2017-08-08T17:45:00+03:00,1253.98,1254.16,1252.5,1253.13
2017-08-08T17:40:00+03:00,1255.38,1256.06,1253.48,1253.96
2017-08-08T17:35:00+03:00,1258.27,1258.27,1254.65,1255.46
2017-08-08T17:30:00+03:00,1258.19,1258.68,1257.56,1258.3
2017-08-08T17:25:00+03:00,1258.2,1258.9,1257.75,1258.2
2017-08-08T17:20:00+03:00,1257.87,1258.51,1257.66,1258.17
2017-08-08T17:15:00+03:00,1258.73,1259.35,1257.82,1257.86
2017-08-08T17:10:00+03:00,1259.6,1259.6,1258.4,1258.71
2017-08-08T17:05:00+03:00,1259.4,1259.61,1258.63,1259.61
2017-08-08T17:00:00+03:00,1262.17,1262.19,1259.13,1259.41
2017-08-08T16:55:00+03:00,1262.78,1262.84,1262.09,1262.18
2017-08-08T16:50:00+03:00,1262.45,1262.84,1262.25,1262.84
2017-08-08T16:45:00+03:00,1262.71,1262.99,1262.27,1262.46
2017-08-08T16:40:00+03:00,1262.19,1263.08,1262.19,1262.69
2017-08-08T16:35:00+03:00,1262.52,1262.52,1262.08,1262.17
2017-08-08T16:30:00+03:00,1262.11,1262.84,1262.11,1262.49
2017-08-08T16:25:00+03:00,1262.25,1262.31,1262.11,1262.13
2017-08-08T16:20:00+03:00,1262.15,1262.34,1261.93,1262.23
2017-08-08T16:15:00+03:00,1261.85,1262.15,1261.71,1262.14
2017-08-08T16:10:00+03:00,1261.55,1262.04,1261.5,1261.93
2017-08-08T16:05:00+03:00,1261.52,1261.64,1261.11,1261.54
2017-08-08T16:00:00+03:00,1261.9,1261.93,1261.31,1261.51
2017-08-08T15:55:00+03:00,1261.91,1262.11,1261.5,1261.91
2017-08-08T15:50:00+03:00,1262.2,1262.23,1261.78,1261.92
2017-08-08T15:45:00+03:00,1262.59,1262.66,1262.01,1262.21
2017-08-08T15:40:00+03:00,1263.27,1263.3,1262.2,1262.61
2017-08-08T15:35:00+03:00,1263.46,1263.55,1262.89,1263.24
2017-08-08T15:30:00+03:00,1263.61,1263.84,1263.37,1263.43
2017-08-08T15:25:00+03:00,1262.72,1263.68,1262.72,1263.59
2017-08-08T15:20:00+03:00,1263.23,1263.56,1262.49,1262.69
2017-08-08T15:15:00+03:00,1263.26,1263.42,1262.88,1263.22
2017-08-08T15:10:00+03:00,1263.19,1263.47,1263.18,1263.3
